Id,date,tournament
M000316_Sweden,1911-06-18,Friendly
M000317_Argentina,1911-08-15,Copa Lipton
M000317_Uruguay,1911-08-15,Copa Lipton
M000318_Norway,1911-09-17,Friendly
M000318_Sweden,1911-09-17,Friendly
M000319_Argentina,1911-09-17,Copa Newton
M000319_Uruguay,1911-09-17,Copa Newton
M000320_Argentina,1911-10-08,Copa Premio Honor Uruguayo
M000320_Uruguay,1911-10-08,Copa Premio Honor Uruguayo
M000321_Austria,1911-10-09,Friendly
M000321_Germany,1911-10-09,Friendly
M000322_Finland,1911-10-22,Friendly
M000322_Sweden,1911-10-22,Friendly
M000323_Argentina,1911-10-22,Copa Premio Honor Argentino
M000323_Uruguay,1911-10-22,Copa Premio Honor Argentino
M000324_Germany,1911-10-29,Friendly
M000324_Sweden,1911-10-29,Friendly
M000325_Hungary,1911-10-29,Friendly
M000325_Switzerland,1911-10-29,Friendly
M000326_France,1911-10-29,Friendly
M000326_Luxembourg,1911-10-29,Friendly
M000327_Argentina,1911-10-29,Copa Premio Honor Uruguayo
M000327_Uruguay,1911-10-29,Copa Premio Honor Uruguayo
M000328_Austria,1911-11-05,Friendly
M000328_Hungary,1911-11-05,Friendly
M000329_Germany,1911-12-17,Friendly
M000329_Hungary,1911-12-17,Friendly
M000330_Belgium,1912-01-28,Friendly
M000330_France,1912-01-28,Friendly
M000331_England,1912-02-10,British Home Championship
M000331_Northern Ireland,1912-02-10,British Home Championship
M000332_Catalonia,1912-02-10,Friendly
M000332_France,1912-02-10,Friendly
M000333_France,1912-02-18,Friendly
M000333_Switzerland,1912-02-18,Friendly
M000334_Belgium,1912-02-20,Friendly
M000334_Switzerland,1912-02-20,Friendly
M000335_Scotland,1912-03-02,British Home Championship
M000335_Wales,1912-03-02,British Home Championship
M000336_Belgium,1912-03-10,Friendly
M000336_Netherlands,1912-03-10,Friendly
M000337_England,1912-03-11,British Home Championship
M000337_Wales,1912-03-11,British Home Championship
M000338_Northern Ireland,1912-03-16,British Home Championship
M000338_Scotland,1912-03-16,British Home Championship
M000339_France,1912-03-17,Friendly
M000339_Italy,1912-03-17,Friendly
M000340_England,1912-03-23,British Home Championship
M000340_Scotland,1912-03-23,British Home Championship
M000341_Germany,1912-03-24,Friendly
M000341_Netherlands,1912-03-24,Friendly
M000342_Northern Ireland,1912-04-13,British Home Championship
M000342_Wales,1912-04-13,British Home Championship
M000343_Germany,1912-04-14,Friendly
M000343_Hungary,1912-04-14,Friendly
M000344_Guernsey,1912-04-18,Muratti Vase
M000344_Jersey,1912-04-18,Muratti Vase
M000345_Guernsey,1912-04-19,Muratti Vase
M000345_Jersey,1912-04-19,Muratti Vase
M000346_Alderney,1912-04-25,Muratti Vase
M000346_Guernsey,1912-04-25,Muratti Vase
M000347_Belgium,1912-04-28,Friendly
M000347_Netherlands,1912-04-28,Friendly
M000348_Austria,1912-05-05,Friendly
M000348_Hungary,1912-05-05,Friendly
M000349_Germany,1912-05-05,Friendly
M000349_Switzerland,1912-05-05,Friendly
M000350_Finland,1912-05-06,Friendly
M000350_Russia,1912-05-06,Friendly
M000351_Norway,1912-06-16,Friendly
M000351_Sweden,1912-06-16,Friendly
M000352_Hungary,1912-06-20,Friendly
M000352_Sweden,1912-06-20,Friendly
M000353_Hungary,1912-06-23,Friendly
M000353_Norway,1912-06-23,Friendly
M000354_Finland,1912-06-27,Friendly
M000354_Sweden,1912-06-27,Friendly
M000355_Netherlands,1912-06-29,Olympic Games
M000355_Sweden,1912-06-29,Olympic Games
M000356_Finland,1912-06-29,Olympic Games
M000356_Italy,1912-06-29,Olympic Games
M000357_Austria,1912-06-29,Olympic Games
M000357_Germany,1912-06-29,Olympic Games
M000358_Finland,1912-06-30,Olympic Games
M000358_Russia,1912-06-30,Olympic Games
M000359_Denmark,1912-06-30,Olympic Games
M000359_Norway,1912-06-30,Olympic Games
M000360_Austria,1912-06-30,Olympic Games
M000360_Netherlands,1912-06-30,Olympic Games
M000361_Austria,1912-07-01,Olympic Games
M000361_Norway,1912-07-01,Olympic Games
M000362_Germany,1912-07-01,Olympic Games
M000362_Russia,1912-07-01,Olympic Games
M000363_Italy,1912-07-01,Olympic Games
M000363_Sweden,1912-07-01,Olympic Games
M000364_Denmark,1912-07-02,Olympic Games
M000364_Netherlands,1912-07-02,Olympic Games
M000365_Germany,1912-07-03,Olympic Games
M000365_Hungary,1912-07-03,Olympic Games
M000366_Austria,1912-07-03,Olympic Games
M000366_Italy,1912-07-03,Olympic Games
M000367_Norway,1912-07-03,Friendly
M000367_Russia,1912-07-03,Friendly
M000368_Finland,1912-07-04,Olympic Games
M000368_Netherlands,1912-07-04,Olympic Games
M000369_Austria,1912-07-05,Olympic Games
M000369_Hungary,1912-07-05,Olympic Games
M000370_Hungary,1912-07-12,Friendly
M000370_Russia,1912-07-12,Friendly
M000371_Hungary,1912-07-14,Friendly
M000371_Russia,1912-07-14,Friendly
M000372_Argentina,1912-08-15,Copa Lipton
M000372_Uruguay,1912-08-15,Copa Lipton
M000373_Argentina,1912-08-25,Copa Premio Honor Uruguayo
M000373_Uruguay,1912-08-25,Copa Premio Honor Uruguayo
M000374_Argentina,1912-09-22,Copa Premio Honor Argentino
M000374_Uruguay,1912-09-22,Copa Premio Honor Argentino
M000375_Argentina,1912-10-06,Copa Newton
M000375_Uruguay,1912-10-06,Copa Newton
M000376_Denmark,1912-10-06,Friendly
M000376_Germany,1912-10-06,Friendly
M000377_Austria,1912-11-03,Friendly
M000377_Hungary,1912-11-03,Friendly
M000378_Norway,1912-11-03,Friendly
M000378_Sweden,1912-11-03,Friendly
M000379_Germany,1912-11-17,Friendly
M000379_Netherlands,1912-11-17,Friendly
M000380_Catalonia,1912-12-01,Friendly
M000380_France,1912-12-01,Friendly
M000381_Argentina,1912-12-01,Friendly
M000381_Uruguay,1912-12-01,Friendly
M000382_Austria,1912-12-22,Friendly
M000382_Italy,1912-12-22,Friendly
M000383_France,1913-01-12,Friendly
M000383_Italy,1913-01-12,Friendly
M000384_Northern Ireland,1913-01-18,British Home Championship
M000384_Wales,1913-01-18,British Home Championship
M000385_China PR,1913-02-04,Far Eastern Championship Games
M000385_Philippines,1913-02-04,Far Eastern Championship Games
M000386_England,1913-02-15,British Home Championship
M000386_Northern Ireland,1913-02-15,British Home Championship
M000387_Belgium,1913-02-16,Friendly
M000387_France,1913-02-16,Friendly
M000388_Scotland,1913-03-03,British Home Championship
M000388_Wales,1913-03-03,British Home Championship
M000389_France,1913-03-09,Friendly
M000389_Switzerland,1913-03-09,Friendly
M000390_Belgium,1913-03-09,Friendly
M000390_Netherlands,1913-03-09,Friendly
M000391_Northern Ireland,1913-03-15,British Home Championship
M000391_Scotland,1913-03-15,British Home Championship
M000392_England,1913-03-17,British Home Championship
M000392_Wales,1913-03-17,British Home Championship
M000393_Alderney,1913-04-03,Muratti Vase
M000393_Jersey,1913-04-03,Muratti Vase
M000394_England,1913-04-05,British Home Championship
M000394_Scotland,1913-04-05,British Home Championship
M000395_Guernsey,1913-04-17,Muratti Vase
M000395_Jersey,1913-04-17,Muratti Vase
M000396_France,1913-04-20,Friendly
M000396_Luxembourg,1913-04-20,Friendly
M000397_Belgium,1913-04-20,Friendly
M000397_Netherlands,1913-04-20,Friendly
M000398_Austria,1913-04-27,Friendly
M000398_Hungary,1913-04-27,Friendly
M000399_Belgium,1913-05-01,Friendly
M000399_Italy,1913-05-01,Friendly
M000400_Russia,1913-05-04,Friendly
M000400_Sweden,1913-05-04,Friendly
M000401_Belgium,1913-05-04,Friendly
M000401_Switzerland,1913-05-04,Friendly
M000402_Germany,1913-05-18,Friendly
M000402_Switzerland,1913-05-18,Friendly
M000403_Hungary,1913-05-18,Friendly
M000403_Sweden,1913-05-18,Friendly
M000404_Denmark,1913-05-25,Friendly
M000404_Sweden,1913-05-25,Friendly
M000405_Norway,1913-06-08,Friendly
M000405_Sweden,1913-06-08,Friendly
M000406_Austria,1913-06-15,Friendly
M000406_Italy,1913-06-15,Friendly
M000407_Argentina,1913-06-15,Friendly
M000407_Uruguay,1913-06-15,Friendly
M000408_Argentina,1913-07-09,Friendly
M000408_Uruguay,1913-07-09,Friendly
M000409_Argentina,1913-08-15,Copa Lipton
M000409_Uruguay,1913-08-15,Copa Lipton
M000410_Argentina,1913-08-31,Copa Premio Honor Argentino
M000410_Uruguay,1913-08-31,Copa Premio Honor Argentino
M000411_Norway,1913-09-14,Friendly
M000411_Russia,1913-09-14,Friendly
M000412_Argentina,1913-09-21,Friendly
M000412_Chile,1913-09-21,Friendly
M000413_Denmark,1913-10-05,Friendly
M000413_Sweden,1913-10-05,Friendly
M000414_Argentina,1913-10-05,Copa Premio Honor Uruguayo
M000414_Uruguay,1913-10-05,Copa Premio Honor Uruguayo
M000415_Denmark,1913-10-26,Friendly
M000415_Germany,1913-10-26,Friendly
M000416_Austria,1913-10-26,Friendly
M000416_Hungary,1913-10-26,Friendly
M000417_Norway,1913-10-26,Friendly
M000417_Sweden,1913-10-26,Friendly
M000418_Argentina,1913-10-26,Copa Newton
M000418_Uruguay,1913-10-26,Copa Newton
M000419_Belgium,1913-11-02,Friendly
M000419_Switzerland,1913-11-02,Friendly
M000420_Belgium,1913-11-23,Friendly
M000420_Germany,1913-11-23,Friendly
M000421_Austria,1914-01-11,Friendly
M000421_Italy,1914-01-11,Friendly
M000422_Northern Ireland,1914-01-19,British Home Championship
M000422_Wales,1914-01-19,British Home Championship
M000423_Belgium,1914-01-25,Friendly
M000423_France,1914-01-25,Friendly
M000424_France,1914-02-08,Friendly
M000424_Luxembourg,1914-02-08,Friendly
M000425_England,1914-02-14,British Home Championship
M000425_Northern Ireland,1914-02-14,British Home Championship
M000426_Scotland,1914-02-28,British Home Championship
M000426_Wales,1914-02-28,British Home Championship
M000427_France,1914-03-08,Friendly
M000427_Switzerland,1914-03-08,Friendly
M000428_Northern Ireland,1914-03-14,British Home Championship
M000428_Scotland,1914-03-14,British Home Championship
M000429_Belgium,1914-03-15,Friendly
M000429_Netherlands,1914-03-15,Friendly
M000430_England,1914-03-16,British Home Championship
M000430_Wales,1914-03-16,British Home Championship
M000431_France,1914-03-29,Friendly
M000431_Italy,1914-03-29,Friendly
M000432_Alderney,1914-04-02,Muratti Vase
M000432_Guernsey,1914-04-02,Muratti Vase
M000433_England,1914-04-04,British Home Championship
M000433_Scotland,1914-04-04,British Home Championship
M000434_Italy,1914-04-05,Friendly
M000434_Switzerland,1914-04-05,Friendly
M000435_Germany,1914-04-05,Friendly
M000435_Netherlands,1914-04-05,Friendly
M000436_Guernsey,1914-04-23,Muratti Vase
M000436_Jersey,1914-04-23,Muratti Vase
M000437_Belgium,1914-04-26,Friendly
M000437_Netherlands,1914-04-26,Friendly
M000438_Austria,1914-05-03,Friendly
M000438_Hungary,1914-05-03,Friendly
M000439_Italy,1914-05-17,Friendly
M000439_Switzerland,1914-05-17,Friendly
M000440_Denmark,1914-05-17,Friendly
M000440_Netherlands,1914-05-17,Friendly
M000441_Finland,1914-05-24,Friendly
M000441_Sweden,1914-05-24,Friendly
M000442_France,1914-05-31,Friendly
M000442_Hungary,1914-05-31,Friendly
M000443_Hungary,1914-06-21,Friendly
M000443_Sweden,1914-06-21,Friendly
M000444_Norway,1914-06-28,Friendly
M000444_Sweden,1914-06-28,Friendly
M000445_Russia,1914-07-05,Friendly
M000445_Sweden,1914-07-05,Friendly
M000446_Norway,1914-07-12,Friendly
M000446_Russia,1914-07-12,Friendly
M000447_Argentina,1914-08-30,Copa Premio Honor Uruguayo
M000447_Uruguay,1914-08-30,Copa Premio Honor Uruguayo
M000448_Argentina,1914-09-13,Copa Premio Honor Argentino
M000448_Uruguay,1914-09-13,Copa Premio Honor Argentino
M000449_Argentina,1914-09-20,Friendly
M000449_Brazil,1914-09-20,Friendly
M000450_Argentina,1914-09-27,Copa Roca
M000450_Brazil,1914-09-27,Copa Roca
M000451_Austria,1914-10-04,Friendly
M000451_Hungary,1914-10-04,Friendly
M000452_Norway,1914-10-25,Friendly
M000452_Sweden,1914-10-25,Friendly
M000453_Austria,1914-11-08,Friendly
M000453_Hungary,1914-11-08,Friendly
M000454_Basque Country,1915-01-03,Friendly
M000454_Catalonia,1915-01-03,Friendly
M000455_Italy,1915-01-31,Friendly
M000455_Switzerland,1915-01-31,Friendly
M000456_Basque Country,1915-02-07,Friendly
M000456_Catalonia,1915-02-07,Friendly
M000457_Austria,1915-05-02,Friendly
M000457_Hungary,1915-05-02,Friendly
M000458_Basque Country,1915-05-13,Friendly
M000458_Catalonia,1915-05-13,Friendly
M000459_China PR,1915-05-18,Far Eastern Championship Games
M000459_Philippines,1915-05-18,Far Eastern Championship Games
M000460_China PR,1915-05-19,Far Eastern Championship Games
M000460_Philippines,1915-05-19,Far Eastern Championship Games
M000461_Austria,1915-05-30,Friendly
M000461_Hungary,1915-05-30,Friendly
M000462_Denmark,1915-06-06,Friendly
M000462_Sweden,1915-06-06,Friendly
M000463_Norway,1915-06-27,Friendly
M000463_Sweden,1915-06-27,Friendly
M000464_Argentina,1915-07-18,Copa Premio Honor Uruguayo
M000464_Uruguay,1915-07-18,Copa Premio Honor Uruguayo
M000465_Argentina,1915-08-15,Copa Lipton
M000465_Uruguay,1915-08-15,Copa Lipton
M000466_Argentina,1915-09-12,Copa Newton
M000466_Uruguay,1915-09-12,Copa Newton
M000467_Denmark,1915-09-19,Friendly
M000467_Norway,1915-09-19,Friendly
M000468_Austria,1915-10-03,Friendly
M000468_Hungary,1915-10-03,Friendly
M000469_Norway,1915-10-24,Friendly
M000469_Sweden,1915-10-24,Friendly
M000470_Denmark,1915-10-31,Friendly
M000470_Sweden,1915-10-31,Friendly
M000471_Austria,1915-11-07,Friendly
M000471_Hungary,1915-11-07,Friendly
M000472_Austria,1916-05-07,Friendly
M000472_Hungary,1916-05-07,Friendly
M000473_Basque Country,1916-05-21,Friendly
M000473_Catalonia,1916-05-21,Friendly
M000474_Basque Country,1916-05-22,Friendly
M000474_Catalonia,1916-05-22,Friendly
M000475_Denmark,1916-06-04,Friendly
M000475_Sweden,1916-06-04,Friendly
M000476_Austria,1916-06-04,Friendly
M000476_Hungary,1916-06-04,Friendly
M000477_Basque Country,1916-06-04,Friendly
M000477_Catalonia,1916-06-04,Friendly
M000478_Denmark,1916-06-25,Friendly
M000478_Norway,1916-06-25,Friendly
M000479_Chile,1916-07-02,Copa América
M000479_Uruguay,1916-07-02,Copa América
M000480_Norway,1916-07-02,Friendly
M000480_Sweden,1916-07-02,Friendly
M000481_Argentina,1916-07-06,Copa América
M000481_Chile,1916-07-06,Copa América
M000482_Brazil,1916-07-08,Copa América
M000482_Chile,1916-07-08,Copa América
M000483_Argentina,1916-07-10,Copa América
M000483_Brazil,1916-07-10,Copa América
M000484_Argentina,1916-07-12,Friendly
M000484_Chile,1916-07-12,Friendly
M000485_Brazil,1916-07-12,Copa América
M000485_Uruguay,1916-07-12,Copa América
M000486_Chile,1916-07-14,Friendly
M000486_Uruguay,1916-07-14,Friendly
M000487_Argentina,1916-07-17,Copa América
M000487_Uruguay,1916-07-17,Copa América
M000488_Brazil,1916-07-18,Friendly
M000488_Uruguay,1916-07-18,Friendly
M000489_Argentina,1916-08-15,Copa Lipton
M000489_Uruguay,1916-08-15,Copa Lipton
M000490_Argentina,1916-08-15,Copa Newton
M000490_Uruguay,1916-08-15,Copa Newton
M000491_Sweden,1916-08-20,Friendly
M000491_United States,1916-08-20,Friendly
M000492_Norway,1916-09-03,Friendly
M000492_United States,1916-09-03,Friendly
M000493_Argentina,1916-10-01,Friendly
M000493_Uruguay,1916-10-01,Friendly
M000494_Austria,1916-10-01,Friendly
M000494_Hungary,1916-10-01,Friendly
M000495_Norway,1916-10-01,Friendly
M000495_Sweden,1916-10-01,Friendly
M000496_Argentina,1916-10-01,Copa Premio Honor Uruguayo
M000496_Uruguay,1916-10-01,Copa Premio Honor Uruguayo
M000497_Denmark,1916-10-08,Friendly
M000497_Sweden,1916-10-08,Friendly
M000498_Denmark,1916-10-15,Friendly
M000498_Norway,1916-10-15,Friendly
M000499_Argentina,1916-10-29,Friendly
M000499_Uruguay,1916-10-29,Friendly
M000500_Austria,1916-11-05,Friendly
M000500_Hungary,1916-11-05,Friendly
M000501_Austria,1917-05-06,Friendly
M000501_Hungary,1917-05-06,Friendly
M000502_Japan,1917-05-07,Friendly
M000502_Philippines,1917-05-07,Friendly
M000503_China PR,1917-05-09,Far Eastern Championship Games
M000503_Japan,1917-05-09,Far Eastern Championship Games
M000504_Japan,1917-05-10,Far Eastern Championship Games
M000504_Philippines,1917-05-10,Far Eastern Championship Games
